Vehicle Make;Vehicle Model;Vehicle Description;Vehicle Price including VAT;Vehicle Kind;Vehicle CO2;Fuel Type;Maximum Weight
FO;FOC10TI25A6BW5F;FORD FOCUS          1,0 EcoBo 125hv SS A6 Titan Busin Wagon ;2.281E+11;V;125;B;0
VW;CAV2003C4A7DM7E;VOLKSWAGEN CARAVELLEComfortline 2,0TDI 150kW DSG            ;4.757E+11;V;161;D;3080
VW;CAV20COE4M5DM7E;VOLKSWAGEN CARAVELLEComfortline 2,0TDI 62kW                 ;3.769E+11;V;158;D;2800
VW;CAV2001C4M5DM7E;VOLKSWAGEN CARAVELLEComfortline 2,0TDI 75kW                 ;3.91E+11;V;158;D;3080
VW;CAV2002C4M5DM7E;VOLKSWAGEN CARAVELLEComfortline 2,0TDI 84kW                 ;3.966E+11;V;161;D;3080
VW;CAV2004C4A7DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 110kW          ;4.238E+11;V;161;D;3080
VW;TRA200302A0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 110kW DSG EU6 3200kg      ;3.741E+11;U;170;D;3200
VW;TRA200202M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 110kW EU6                 ;3.399E+11;U;174;D;3000
VW;TRA200302M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 110kW EU6 3200kg          ;3.49E+11;U;174;D;3200
VW;TRA200402A0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW 4MOT DSG EU6        ;4.324E+11;U;186;D;3000
VW;TRA200502A0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW 4MOT DSG EU6 3200kg ;4.433E+11;U;186;D;3200
VW;TRA200BK4A7DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 110kW DSG 2-0-0      ;4.007E+11;V;155;D;3000
VW;TRA200CK4M6DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 150kW                ;4.38E+11;V;171;D;3000
VW;TRA200EK4M6DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 150kW 4MOT           ;4.675E+11;V;176;D;3200
VW;TRA200CK4A7DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 150kW 4MOT DSG       ;4.926E+11;V;170;D;3200
ME;CCL160005M6DW7E;MERCEDES-BENZ C     180 d T                                 ;3.605E+11;V;109;D;2125
ME;CCL160005A7DW7E;MERCEDES-BENZ C     180 d T A Business AMG                  ;3.83E+11;V;121;D;2160
ME;CCL160105A7DW7E;MERCEDES-BENZ C     180 d T A Premium Business              ;3.69E+11;V;114;D;2160
ME;CCL210604A7DZ7E;MERCEDES-BENZ C     250 d 4Matic A Business AMG             ;4.725E+11;V;127;D;2225
ME;CCL210704A7DZ7E;MERCEDES-BENZ C     250 d 4Matic A Premium Business         ;4.585E+11;V;122;D;2225
ME;CCL210705A7DW7E;MERCEDES-BENZ C     250 d 4Matic T A Premium Business       ;4.685E+11;V;124;D;2285
FO;FOC10TI15A6BW5F;FORD FOCUS          1,0 EcoBo 125hv SS A6 Titan Wagon       ;2.17E+11;V;125;B;0
FO;FOC10TR14A6BZ5F;FORD FOCUS          1,0 EcoBo 125hv SS A6 Trend 4-ovinen    ;1.915E+11;V;125;B;0
FO;FOC10TR15A6BH5F;FORD FOCUS          1,0 EcoBo 125hv SS A6 Trend 5ov         ;1.885E+11;V;125;B;0
FO;FOC10TR15A6BW5F;FORD FOCUS          1,0 EcoBo 125hv SS A6 Trend Wagon       ;1.96E+11;V;125;B;0
FO;FOC000005A6SH5F;FORD FOCUS          Electric 107kW                          ;3.905E+11;V;0;E;0
VW;CAV2004C4M6DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 110kW 4Motion  ;4.59E+11;V;170;D;3200
VW;CAV2005C4A7DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 110kW 4Mot DSG ;4.852E+11;V;164;D;3080
VW;CAV2006C4A7DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 110kW DSG      ;4.489E+11;V;155;D;3080
VW;CAV2005C4M6DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 150kW          ;4.616E+11;V;171;D;3080
VW;TRA200402M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW 4MOT EU6            ;4.073E+11;U;193;D;3000
VW;TRA200502M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW 4MOT EU6 3200kg     ;4.182E+11;U;193;D;3200
VW;TRA200602A0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW DSG EU6             ;4.027E+11;U;178;D;3000
VW;TRA200702A0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW DSG EU6 3200kg      ;4.136E+11;U;178;D;3200
VW;TRA200602M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW EU6                 ;3.776E+11;U;188;D;3000
VW;TRA200DK4A7DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 150kW 4MOT DSG 2-0-0 ;4.663E+11;V;170;D;3200
VW;TRA200EK4A7DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 150kW DSG            ;4.632E+11;V;161;D;3000
VW;TRA2004K4M5DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 62kW                 ;3.593E+11;V;158;D;3000
VW;TRA2006K4M5DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 75kW                 ;3.734E+11;V;158;D;3000
VW;TRA2002K4M0DM7E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0TDI 84kW                 ;3.8E+11;V;161;D;0
ME;CCL160105M6BW7E;MERCEDES-BENZ C     180 T                                   ;3.49E+11;V;125;B;2045
ME;CCL210804A7DZ7E;MERCEDES-BENZ C     250 d A Premium Business                ;4.48E+11;V;112;D;2160
ME;CCL210202A9DE7E;MERCEDES-BENZ C     250 d Cabriolet A                       ;5.515E+11;V;121;D;2250
ME;CCL210402A9DC7E;MERCEDES-BENZ C     250 d Coup� 4Matic A                    ;4.855E+11;V;122;D;2165
ME;CCL210502A9DC7E;MERCEDES-BENZ C     250 d Coup� 4Matic ABusiness AMG        ;5.115E+11;V;127;D;2165
FO;MUS500002A6BE5G;FORD MUSTANG        5,0 V8 GT 418hv A6 Convertible          ;4.95E+11;V;289;B;0
FO;MUS230002M6BE5G;FORD MUSTANG        2,3 EcoBo 314hv M6 Convertible          ;4.29E+11;V;184;B;0
VW;CAV2006C4M6DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 150kW 4Motion  ;4.979E+11;V;176;D;3200
VW;CAV2007C4A7DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 150kW 4Motion D;5.231E+11;V;170;D;3200
VW;CAV2008C4A7DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 150kW DSG      ;4.879E+11;V;161;D;3000
VW;CAV2003C4M5DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 62kW           ;3.88E+11;V;158;D;3080
VW;TRA200702M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 150kW EU6 3200kg          ;3.885E+11;U;188;D;3200
VW;TRA200802M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 75kW EU6                  ;3.141E+11;U;169;D;3000
VW;TRA200902M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 75kW EU6 3200kg           ;3.232E+11;U;169;D;3200
VW;TRA200A02M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 84kW EU6                  ;3.207E+11;U;176;D;3000
VW;TRA200B02M0DV7E;VOLKSWAGEN TRANSPORTalusta 2,0TDI 84kW EU6 3200kg           ;3.298E+11;U;175;D;3200
VW;TRA200204M6DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW                     ;3.436E+11;U;162;D;3000
VW;TRA200304M6DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW 3200kg              ;3.527E+11;U;164;D;3200
VW;TRA200404M6DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW 4MOT                ;3.729E+11;U;173;D;3000
VW;TRA200504M6DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW 4MOT 3200kg         ;3.82E+11;U;175;D;3200
VW;TRA200004A7DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW 4MOT DSG            ;3.98E+11;U;167;D;3000
ME;CCL210602A9DC7E;MERCEDES-BENZ C     250 d Coup� A                           ;4.655E+11;V;115;D;2125
ME;CCL210702A9DC7E;MERCEDES-BENZ C     250 d Coup� A Business AMG              ;4.915E+11;V;120;D;2125
ME;CCL210805A7DW7E;MERCEDES-BENZ C     250 d T 4Matic A Business AMG           ;4.825E+11;V;129;D;2285
ME;CCL210905A7DW7E;MERCEDES-BENZ C     250 d T A Premium Business              ;4.58E+11;V;117;D;2235
VW;CAV2004C4M5DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 75kW           ;4.02E+11;V;158;D;3080
VW;CAV2005C4M5DM7E;VOLKSWAGEN CARAVELLEComfortline pitk� 2,0TDI 84kW           ;4.076E+11;V;161;D;3000
VW;CAV20COE4M0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf 2,0TDI 110kW 3200kg          ;4.045E+11;U;164;D;3200
VW;CAV2001C4M0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf 2,0TDI 110kW 4Motion 3200kg  ;4.397E+11;U;175;D;3200
VW;CAV20COE4A0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf 2,0TDI 110kW 4Motion DSG 3200;4.648E+11;U;169;D;3200
BM;F34200104A8BZ5A;BMW 3-SARJA         F30 Sedan 320i A xSport Edition         ;3.172E+11;V ;150;B;2080
VW;TRA200802A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW 4MOT DSG EU6  ;4.049E+11;U;178;D;3000
VW;TRA200902A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW 4MOT DSG EU6 3;4.14E+11;U;178;D;3200
VW;TRA200C02M0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW 4MOT EU6      ;3.798E+11;U;186;D;3000
VW;TRA200D02M0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW 4MOT EU6 3200k;3.889E+11;U;186;D;3200
VW;TRA200A02A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW DSG EU6       ;3.719E+11;U;170;D;3000
VW;TRA200104A7DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW 4MOT DSG 3200kg     ;4.071E+11;U;169;D;3200
VW;TRA200C04A0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW DSG                 ;3.688E+11;U;156;D;3000
VW;TRA200D04A0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 110kW DSG 3200kg          ;3.779E+11;U;158;D;3200
VW;TRA200O04M0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW                     ;3.856E+11;U;166;D;3000
VW;TRA200P04M0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW 3200kg              ;3.965E+11;U;168;D;3200
KI;SOU160005M6BH7E;KIA SOUL            1,6 Groove                              ;1.5784E+11;V;152;B;1800
KI;SOU160105M6BH7E;KIA SOUL            1,6 Supreme                             ;1.8638E+11;V;155;B;1800
FO;KAA12TI13M5BH4J;FORD KA             1,2 69 hv M5 Titanium 3-ovinen          ;1.021E+11;V;115;B;1320
ME;CCL200405A7BW7E;MERCEDES-BENZ C     250 T A Business AMG                    ;4.34E+11;V;140;B;2120
ME;CCL200604A7BZ7E;MERCEDES-BENZ C     300 A                                   ;4.265E+11;V;143;B;2095
ME;CCL200302A9BE7E;MERCEDES-BENZ C     300 Cabriolet A                         ;5.29E+11;V;151;B;2170
ME;CCL200402A7BC7E;MERCEDES-BENZ C     300 Coup� A                             ;4.795E+11;V;143;B;2045
VW;CAV2002C4M0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf 2,0TDI 75kW 3200kg           ;3.827E+11;U;161;D;3200
VW;CAV2003C4M0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf pitk� 2,0TDI 110kW 3200kg    ;4.155E+11;U;169;D;3200
VW;CAV2004C4M0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf pitk� 2,0TDI 110kW 4Motion 32;4.507E+11;U;178;D;3200
VW;CAV2001C4A0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf pitk� 2,0TDI 110kW 4Mot DSG 3;4.758E+11;U;172;D;3200
VW;CAV2005C4M0DV7E;VOLKSWAGEN CARAVELLEpa-au Comf pitk� 2,0TDI 75kW 3200kg     ;3.938E+11;U;166;D;3200
VW;TRA200B02A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW DSG EU6 3200kg;3.81E+11;U;170;D;3200
VW;TRA200E02M0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW EU6           ;3.468E+11;U;174;D;3000
VW;TRA200F02M0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 110kW EU6 3200kg    ;3.559E+11;U;174;D;3200
VW;TRA200C02A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 150kW 4MOT DSG EU6  ;4.393E+11;U;186;D;3000
VW;TRA200D02A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 150kW 4MOT DSG EU6 3;4.502E+11;U;186;D;3200
VW;TRA200Q04M0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW 4MOT                ;4.152E+11;U;177;D;3000
VW;TRA200R04M0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW 4MOT 3200kg         ;4.261E+11;U;179;D;3200
VW;TRA200E04A0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW 4MOT DSG            ;4.404E+11;U;175;D;3000
VW;TRA200F04A0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW 4MOT DSG 3200kg     ;4.513E+11;U;177;D;3200
KI;SOU160005A6BH7E;KIA SOUL            1,6 Supreme A/T                         ;1.9938E+11;V;159;B;1850
KI;SOU160005A7BH7E;KIA SOUL            1,6 T-GDI Beat DCT A/T 204 hv           ;2.5996E+11;V;156;B;1890
KI;VEN14EEX5M6DH7E;KIA VENGA           1,4 CRDi ISG EX 5D EcoDynamics          ;1.6567E+11;V;110;D;1800
KI;VEN14EEX5M5BH7E;KIA VENGA           1,4 ISG EX 5D EcoDynamics               ;1.5158E+11;V;130;B;1710
KI;VEN16TXX5M6DH7E;KIA VENGA           1,6 CRDi ISG TX 5D EcoDynamics          ;1.8794E+11;V;115;D;1810
KI;VEN16EEX5A6BH7E;KIA VENGA           1,6 EX 5D A/T                           ;1.6241E+11;V;150;B;1780
KI;VEN16TXX5M6BH7E;KIA VENGA           1,6 ISG TX 5D EcoDynamics               ;1.7081E+11;V;139;B;1710
KI;VEN16TXX5A6BH7E;KIA VENGA           1,6 TX 5D A/T                           ;1.7747E+11;V;150;B;1780
ME;CCL200502A7BC7E;MERCEDES-BENZ C     300 Coup� A BusinessAMG                 ;5.055E+11;V;148;B;2045
ME;CCL210904A7DZ7E;MERCEDES-BENZ C     300 h A Premium Business                ;4.745E+11;V;94;D;2195
ME;CCL210B05A7DW7E;MERCEDES-BENZ C     300 h T A Premium Business              ;4.845E+11;V;99;D;2340
ME;CCL200505A7BW7E;MERCEDES-BENZ C     300 T A                                 ;4.365E+11;V;146;B;2170
ME;CCL200704A7BZ7E;MERCEDES-BENZ C     350 e A Premium Business                ;5.25E+11;V;48;B;2305
VW;CAV20TRE4M6DM7E;VOLKSWAGEN CARAVELLETrendline 2,0TDI 110kW                  ;4.073E+11;V;161;D;3000
VW;CAV2001T4M6DM7E;VOLKSWAGEN CARAVELLETrendline 2,0TDI 110kW 4Motion          ;4.377E+11;V;170;D;3000
VW;CAV20TRE4A7DM7E;VOLKSWAGEN CARAVELLETrendline 2,0TDI 110kW 4Motion DSG      ;4.629E+11;V;164;D;3000
VW;CAV2001T4A7DM7E;VOLKSWAGEN CARAVELLETrendline 2,0TDI 110kW DSG              ;4.324E+11;V;158;D;3080
VW;TRA200G02M0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 150kW 4MOT EU6      ;4.142E+11;U;193;D;3000
VW;TRA200H02M0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 150kW 4MOT EU6 3200k;4.251E+11;U;193;D;3200
VW;TRA200E02A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 150kW DSG EU6       ;4.096E+11;U;178;D;3000
VW;TRA200F02A0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 150kW DSG EU6 3200kg;4.205E+11;U;178;D;3200
VW;TRA200I02M0DV7E;VOLKSWAGEN TRANSPORTalusta pitk� 2,0TDI 150kW EU6           ;3.845E+11;U;188;D;3000
VW;TRA200G04A0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW DSG                 ;4.107E+11;U;166;D;3000
VW;TRA200H04A0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 150kW DSG 3200kg          ;4.216E+11;U;168;D;3200
VW;TRA200S04M0DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 62kW                      ;3.096E+11;U;159;D;3000
VW;TRA200204M5DV7E;VOLKSWAGEN TRANSPORTumpipa 2,0TDI 75kW                      ;3.215E+11;U;159;D;3000
KI;CAR16LXX5M6BM7E;KIA CARENS          1,6 ISG LX EcoDynamics 7P               ;1.9901E+11;V;143;B;2140
KI;CAR170005A7DM7E;KIA CARENS          1,7 CRDi 141 hv Busin Premium DCT A/T 7P;3.0489E+11;V;127;D;2270
KI;CAR17EEX5A7DM7E;KIA CARENS          1,7 CRDi 141 hv EX DCT A/T 7P           ;2.5682E+11;V;127;D;2270
KI;CAR17EEX5M6DM7E;KIA CARENS          1,7 CRDi ISG 115 hv EX EcoDynamics 7P   ;2.3913E+11;V;109;D;2240
KI;CAR1701E5M6DM7E;KIA CARENS          1,7 CRDi ISG 141 hv EX EcoDynamics 7P   ;2.4379E+11;V;118;D;2250
KI;SOU160005M6DH7E;KIA SOUL            1,6 CRDi Funk                           ;1.9673E+11;V;127;D;1920
KI;SOU160005A7DH7E;KIA SOUL            1,6 CRDi Funk DCT A/T                   ;2.1521E+11;V;130;D;1940
KI;SOU160105A7DH7E;KIA SOUL            1,6 CRDi Supreme DCTA/T                 ;2.2316E+11;V;130;D;1940
KI;SOU160205M6BH7E;KIA SOUL            1,6 Funk                                ;1.7285E+11;V;152;B;1800
ME;CCL200605A7BW7E;MERCEDES-BENZ C     350 e T A Premium Business              ;5.35E+11;V;49;B;2335
ME;CCL300004A7BZ7E;MERCEDES-BENZ C     400 4Matic A                            ;5.425E+11;V;172;B;2210
ME;CCL300005A7BW7E;MERCEDES-BENZ C     400 4Matic T A                          ;5.525E+11;V;174;B;2305
ME;CCL300102A9BE7E;MERCEDES-BENZ C     400 Cabriolet 4MaticA                   ;6.5E+11;V;181;B;2285
ME;CCL300102A9BC7E;MERCEDES-BENZ C     400 Coup� 4Matic A                      ;5.96E+11;V;172;B;2155
NI;NV3161N05M6DV7E;NISSAN NV300        Van 1,6 dCi 145 6M L2H1 1.2t  Com Gla FD;3.2921E+11;U;164;D;3040
NI;NV3161O05M6DV7E;NISSAN NV300        Van 1,6 dCi 145 6M L2H1 1.2t  Com Gla FD;3.1972E+11;U;164;D;3040
NI;NV3161P05M6DV7E;NISSAN NV300        Van 1,6 dCi 145 6M L2H1 1.2t  Com Gla FD;3.2704E+11;U;164;D;3040
NI;NV3161Q05M6DV7E;NISSAN NV300        Van 1,6 dCi 145 6M L2H1 1.2t  Com Gla FD;3.2704E+11;U;164;D;3040
NI;NV3161R05M6DV7E;NISSAN NV300        Van 1,6 dCi 145 6M L2H2 1.2t  Com Bli FD;3.2995E+11;U;178;D;3070
NI;NV3160704M6DV7E;NISSAN NV300        Van 1,6 dCi 145 6M L2H2 1.2t  Com Bli FD;3.2778E+11;U;178;D;3070
NI;NV3161S05M6DV7E;NISSAN NV300        Van 1,6 dCi 95 6M L1H1 1.0t  Com Bli FD ;2.8159E+11;U;160;D;2800
NI;NV3160804M6DV7E;NISSAN NV300        Van 1,6 dCi 95 6M L1H1 1.0t  Com Bli FD ;2.7942E+11;U;160;D;2800
NI;NV3161T05M6DV7E;NISSAN NV300        Van 1,6 dCi 95 6M L2H1 1.2t  Com Bli FD ;2.9399E+11;U;164;D;3030
CI;C4C160005A6DH5I;CITRO�N C4 CACTUS   BlueHDi 100 Feel ETG6 Automaatti        ;1.9815E+11;V;89;D;1630
FO;TOG15TR15A6DM5J;FORD GRAND TOURNEO C1,5 TDCi 120 hv PowerShift A6 Trend     ;2.745E+11;V;129;D;2270
NI;NV3160904M6DV7E;NISSAN NV300        Van 1,6 dCi 95 6M L2H1 1.2t  Com Bli FD ;2.9182E+11;U;164;D;3030
VW;PAS16BLN4M6DZ7E;VOLKSWAGEN PASSAT   Sedan BLUEMOTION 1,6TDI 88kW 120hv      ;2.62E+11;V;95;D;2040
VW;PAS14COE4M6BZ7E;VOLKSWAGEN PASSAT   Sedan Comf 1,4TSI 110kW 150hv ACT       ;2.8E+11;V;115;B;1970
VW;PAS1401C4M6BZ7E;VOLKSWAGEN PASSAT   Sedan Comf 1,4TSI 110kW 150hv ACT 4MOT  ;2.978E+11;V;128;B;2090
VW;PAS14COE4A7BZ7E;VOLKSWAGEN PASSAT   Sedan Comf 1,4TSI 110kW 150hv ACT DSG   ;2.827E+11;V;117;B;1980
VW;PAS1402C4M6BZ7E;VOLKSWAGEN PASSAT   Sedan Comf 1,4TSI 92kW 125hv            ;2.482E+11;V;123;B;1940
VW;PAS1401C4A7BZ7E;VOLKSWAGEN PASSAT   Sedan Comf 1,4TSI 92kW 125hv DSG        ;2.587E+11;V;114;B;1960
VW;PAS16COE4M6DZ7E;VOLKSWAGEN PASSAT   Sedan Comf 1,6TDI 88kW 120hv            ;2.828E+11;V;105;D;1990
VW;PAS16COE4A7DZ7E;VOLKSWAGEN PASSAT   Sedan Comf 1,6TDI 88kW 120hv DSG        ;2.879E+11;V;104;D;2000
VW;PAS20COE4M6DZ7E;VOLKSWAGEN PASSAT   Sedan Comf 2,0TDI 110kW 150hv           ;3.168E+11;V;109;D;2040
VW;PAS2001C4M6DZ7E;VOLKSWAGEN PASSAT   Sedan Comf 2,0TDI 110kW 150hv 4MOT      ;3.321E+11;V;120;D;2200
VW;PAS20COE4A6DZ7E;VOLKSWAGEN PASSAT   Sedan Comf 2,0TDI 110kW 150hv DSG       ;3.078E+11;V;118;D;2070
VW;PAS2001C4A6DZ7E;VOLKSWAGEN PASSAT   Sedan Comf 2,0TDI 140kW 190hv 4MOT DSG  ;3.635E+11;V;131;D;2200
VW;PAS140004A6BZ7E;VOLKSWAGEN PASSAT   Sedan GTE Plug-In Hybrid 160kW 218hv DSG;4.493E+11;V;38;B;2200
VW;PAS14HIE4A7BZ7E;VOLKSWAGEN PASSAT   Sedan Highline 1,4TSI 110kW ACT DSG     ;3.1E+11;V;117;B;1980
VW;PAS16HIE4A7DZ7E;VOLKSWAGEN PASSAT   Sedan Highline 1,6TDI 88kW 120hv DSG    ;3.092E+11;V;104;D;2000
VW;PAS18HIE4A7BZ7E;VOLKSWAGEN PASSAT   Sedan Highline 1,8TSI 132kW 180hv DSG   ;3.226E+11;V;135;B;2050
VW;PAS20HIE4A6DZ7E;VOLKSWAGEN PASSAT   Sedan Highline 2,0TDI 110kW 150hv DSG   ;3.313E+11;V;118;D;2070
VW;PAS2001H4A6DZ7E;VOLKSWAGEN PASSAT   Sedan Highline 2,0TDI 140kW 4MOT DSG    ;3.873E+11;V;131;D;2200
VW;PAS20HIE4A7DZ7E;VOLKSWAGEN PASSAT   Sed Highl 2,0TDI Bitu 176kW 4MOT DSG    ;4.11E+11;V;149;D;2260
VW;PAS20HIE4A6BZ7E;VOLKSWAGEN PASSAT   Sedan Highline 2,0TSI 206kW 4MOT DSG    ;3.65E+11;V;163;B;2200
VW;PAS14TRE4M6BZ7E;VOLKSWAGEN PASSAT   Sedan Trendline 1,4TSI 92kW 125hv       ;2.258E+11;V;123;B;1910
RE;TRF160005M6DV7D;RENAULT TRAFIC      dCi 145 TwinTurbo L1H1 5,2 m3 Formula Ed;3.272E+11;U;160;D;2980
RE;TRF160105M6DV7D;RENAULT TRAFIC      dCi 145 TwinTurbo L2H1 6,0 m3 Formula Ed;3.3791E+11;U;164;D;3040
JA;FPA20POO5M6DU7D;JAGUAR F-PACE       E-Performance Portfolio                 ;5.041E+11;V;129;D;2380
VW;PAS14TRE4A7BZ7E;VOLKSWAGEN PASSAT   Sedan Trendline 1,4TSI 92kW 125hv DSG   ;2.356E+11;V;114;B;1960
VW;PAS16TRE4M6DZ7E;VOLKSWAGEN PASSAT   Sedan Trendline 1,6TDI 88kW 120hv       ;2.594E+11;V;105;D;1990
VW;PAS16TRE4A7DZ7E;VOLKSWAGEN PASSAT   Sedan Trendline 1,6TDI 88kW 120hv DSG   ;2.644E+11;V;104;D;2000
VW;PAS20TRE4M6DZ7E;VOLKSWAGEN PASSAT   Sedan Trendline 2,0TDI 110kW 150hv 4MOT ;3.086E+11;V;120;D;2200
VW;PAS20ALK4M6DW7E;VOLKSWAGEN PASSAT   Variant Alltrack 2,0TDI 110kW 150hv 4MOT;3.67E+11;V;129;D;2270
VW;PAS20ALK4A6DW7E;VOLKSWAGEN PASSAT   Variant Alltrack 2,0TDI 140kW 4MOT DSG  ;4.118E+11;V;135;D;2300
VW;PAS20ALK4A7DW7E;VOLKSWAGEN PASSAT   Varia Alltr 2,0TDI Bitu 176kW 4MOT DSG  ;4.4015E+11;V;157;D;2360
JA;FPA300305A8BU7D;JAGUAR F-PACE       S AWD Aut                               ;7.9E+11;V;209;B;2500
IV;DAI230005A8DV7D;IVECO DAILY         35S14A8V L4H2 16m3 4100 2,3 100kW A/8   ;3.7723E+11;U;202;D;3500
IV;DAI230005M6DV7D;IVECO DAILY         35S16V L1H1 7,3m3 3000 2,3 115kW M/6    ;3.262E+11;U;187;D;3500
IV;DAI230105M6DV7D;IVECO DAILY         35S16V L2H2 10,8m3 3520 2,3 115kW M/6   ;3.3783E+11;U;192;D;3500
AU;A30200004A0DZ7E;AUDI A3             Sedan 2,0TDI 110kW Stronic              ;2.899E+11;V;111;D;0
AU;A3015BUS4M0BZ7E;AUDI A3             Sedan Busin 1,5TFSI COD 110kW           ;2.639E+11;V;113;B;0
VW;PAS16BLN4M6DW7E;VOLKSWAGEN PASSAT   Variant BLUEMOTION 1,6TDI 88kW 120hv    ;2.778E+11;V;96;D;2100
AU;A3015BUS4A0BZ7E;AUDI A3             Sedan Busin 1,5TFSI COD 110kW Stronic   ;2.778E+11;V;109;B;0
AU;A3020BUS4A0DZ7E;AUDI A3             Sedan Busin 2,0TDI 110kW Stronic        ;2.959E+11;V;111;D;0
AU;A302001B4A0DZ7E;AUDI A3             Sedan Busin 2,0TDI 135kW quatt Stronic  ;3.188E+11;V;126;D;2005
AU;A3015BUT4M0BZ7E;AUDI A3             Sedan Busin Sport 1,5TFSI COD 110kW     ;2.806E+11;V;115;B;0
